paper_id,query_id,source_db,title,authors,year,venue,url_or_doi,abstract,keywords,v1_decision,v1_reason
zare2025evigraphllmrec,Q02,Google Scholar,EviGraph-LLMRec: Evidential Graph-Language Model Fusion for Uncertainty-Aware Recommendation,G Zare,2025,,https://www.researchgate.net/profile/Gholamreza-Zare-2/publication/397137958_EviGraph-LLMRec_Evidential_Graph-Language_Model_Fusion_for_Uncertainty-Aware_Recommendation/links/6905e1b6c900be105cbe6373/EviGraph-LLMRec-Evidential-Graph-Language-Model-Fusion-for-Uncertainty-Aware-Recommendation.pdf,and large language models (LLMs) have introduced new graph representation learning with LLMdriven semantic evidence we introduce uncertainty-aware message passing that down-,,EXCLUDE,EC1: Focuses on recommender systems and graph-language model fusion rather than fraud or scam message detection.
padalko2025ai,Q02,Google Scholar,AI and Information Manipulation: Russia's Interference in the US Elections,H Padalko,2025,Centre for International Governance Innovation,https://www.cigionline.org/documents/3483/DPH-paper-Padalko_7Fz4cUS.pdf,• Development of sovereign LLM: Investment in developing national LLMs is needed to ensure technological sovereignty and data security. A domestic LLM would support innovation,,EXCLUDE,EC1: Focuses on political information manipulation and elections rather than scam message detection.
kim2025lp,Q02,Google Scholar,"Lp data pipeline: Lightweight, purpose-driven data pipeline for large language models",Y Kim; H Ha; S Yang; S Lee; J Kim,2025,Proceedings of the 2025 …,https://aclanthology.org/2025.emnlp-industry.11/,"to LLM development, enabling a wide range of organizations to access LLMs more easily. Phishing url detection through toplevel domain analysis: A descriptive approach. arXiv",,EXCLUDE,EC1: Focuses on data pipelines and top-level domain URL analysis rather than semantic scam text classification.
acharya2025tracing,Q02,Google Scholar,Tracing l1 interference in english learner writing: A longitudinal corpus with error annotations,P Acharya; JE Liebl; D Goswami; K North,2025,Proceedings of the …,https://aclanthology.org/2025.emnlp-main.766/,"For instance, when a Vietnamese L1 learner produces of L1 interference, given that the Vietnamese word th nghim may methodological contribution is leveraging LLMs to generate SLA",,EXCLUDE,EC1: Focuses on second language acquisition and L1 interference in English learner writing.
khomarudin2025penyuluhan,Q02,Google Scholar,Penyuluhan Internet Sehat tentang Bahaya Phising dan Dampak Negatifnya bagi Siswa SMK N 4 Payakumbuh,AN Khomarudin; R Aulia,2025,Interaksi: Jurnal …,https://ejurnal.faaslibsmedia.com/index.php/interaksi/article/view/254,": 1) Email phishing, pesan massal yang mengarahkan korban ke situs palsu; 2) Spear phishing & pada individu atau pejabat penting; 3) Smishing: phishing melalui SMS; 4) Man-in-the-",,EXCLUDE,"EC3: Studies that do not utilize Machine Learning, LLMs, or PLMs (e.g., relying entirely on classical rule-based methods or being purely educational community outreach)."
schipper2025disinformation,Q02,Google Scholar,Disinformation by design: leveraging solutions to combat misinformation in the Philippines' 2025 election,T Schipper,2025,Data & Policy,https://www.cambridge.org/core/journals/data-and-policy/article/disinformation-by-design-leveraging-solutions-to-combat-misinformation-in-the-philippines-2025-election/E7C163BB54FE808A0494539FC67974DD,"Vietnam’s PhoGPT, which promote collaboration and culturally relevant AI tools. The Moonshot Project evaluates LLMs , such as impersonating executives in phishing schemes. These",,EXCLUDE,EC4: Purely theoretical or discussion papers lacking empirical evaluation on scam classification.
bishop2025supplement,Q02,Google Scholar,Supplement to CSEC 2017: Foundational cybersecurity content and instructional guidance for secondary and postsecondary cybersecurity education,M Bishop; B Cerrone; J Dai; M Dark; J Daugherty,2025,,https://dl.acm.org/doi/abs/10.1145/3715982,"Additionally, large language models (LLMs) can assist in attacks include phishing, spam, spear phishing, and social , and the Vietnamese cyberespionage campaign targeting US",,EXCLUDE,EC4: Purely educational or curriculum guideline papers lacking empirical research.
temchenko2025artificial,Q02,Google Scholar,"Artificial intelligence in banking: A comprehensive mapping of applications, challenges, and strategic implications",E Temchenko,2025,Socio-economic relations in the digital society,https://www.ser.net.ua/index.php/SER/article/view/622,"a hybrid model integrating large language models (LLMs) and graph neural networks to advanced phishing detection, enabling banks to filter malicious emails and SMS messages by",,EXCLUDE,EC4: Purely theoretical or overview papers lacking comprehensive experimental evaluation directly comparing prompt-based LLMs and PhoBERT.
sulochana2025blockchainaigeolocation,Q02,Google Scholar,Blockchain–AI–Geolocation Integrated Architecture for Mobile Identity and OTP Verification,GGD Sulochana; DI De Silva,2025,Future Internet,https://www.mdpi.com/1999-5903/17/12/534,"such as SMS and email are increasingly vulnerable to SIM-swap fraud, phishing, spoofing, and incidents leveraging SIM swaps or phishing have risen sharply, while OTP Phishing-as-a-",,EXCLUDE,EC3: Studies focusing on systems architecture and blockchain/geolocation for OTP verification rather than text classification using LLMs or PLMs.
sharma2025unveiling,Q02,Google Scholar,"Unveiling Sentiment in IMDb Reviews: Benchmarking Machine Learning, Deep Learning, and Large Language Models",S Sharma; S Sharma; D Gupta,2025,International Conference on …,https://link.springer.com/chapter/10.1007/978-3-032-27666-7_20,"of SA using ML, DL, and LLM paradigms, applied to the IMDB movie ML and DL algorithms at text classification tasks. The in practical aspect for effective spam detection. In: 2024 IEEE",,EXCLUDE,EC1: Studies focusing on other text classification tasks (such as sentiment analysis) rather than spam/scam message classification.
holam2025viespam,Q02,Google Scholar,VIESpam: A hybrid BiLSTM approach for spam classification in English and Vietnamese SMS,NB Ho-Lam; AB Nguyen; MA Tran; MT Tran,2025,… Conference on Future …,https://link.springer.com/chapter/10.1007/978-981-95-4724-1_22,"reduced PhoBERT based on language identification for effective bilingual spam detection. 2. For PhoBERT, we manually reduce the number of layers to lower computational costs while",,INCLUDE,Satisfies Title and Abstract inclusion criteria (IC1-IC4)
thi2025a,Q02,Google Scholar,A Deep Learning Approaches to Fake News Detection in E-commerce Platforms,TK Phan Thi; QH Nguyen; HG Le Thi; HS Le,2025,International Conference On …,https://link.springer.com/chapter/10.1007/978-981-96-6883-0_1,"PhoBERT, a pre-trained language model specifically designed for Vietnamese text PhoBERT Using PhoBERT, we can analyze news article text to detect characteristics indicative of fake",,EXCLUDE,"EC1: Studies focusing solely on malware analysis, or fake news rather than scam/phishing message classification."
duong2025aeem,Q02,Google Scholar,AEEM: A Deep Learning Approach to Automated Educational Email Management.,T Duong; A Tran; V Dang; T Tran; HS Le,2025,J. Inf. Hiding Multim …,https://bit.kuas.edu.tw/~jihmsp/2025/vol16/N2/06.JIHMSP-250102.pdf,"spam messages across multiple languages and types, contributing a significant advancement in spam methods were implemented to optimize the PhoBERT model’s performance in",,EXCLUDE,EC1: Focuses on educational email management rather than Vietnamese scam message classification.
xiong2025federated,Q02,Google Scholar,Federated learning spam detection based on fedprox and multi-level multi-feature fusion,Y Xiong; J Cao; G Chen,2025,Informatics,https://www.mdpi.com/2227-9709/12/3/93,"[56] employed a lightweight Transformer architecture, PhoBERT, for SMS spam detection while preserving privacy through federated learning. They applied different aggregation",,EXCLUDE,EC1: Focuses on general federated learning spam detection rather than the specific prompt-based LLMs versus fine-tuned PhoBERT comparison for Vietnamese scams.
huynh2025utilizing,Q02,Google Scholar,Utilizing Transformer Models To Detect Vietnamese Fake News on Social Media Platforms.,AT Huynh; P Tran,2025,KSII Transactions on Internet & Information …,https://www.researchgate.net/profile/Phuoc-Tran/publication/390212802_Utilizing_Transformer_Models_To_Detect_Vietnamese_Fake_News_on_Social_Media_Platforms/links/67e4b8a9a43a11173be874d1/Utilizing-Transformer-Models-To-Detect-Vietnamese-Fake-News-on-Social-Media-Platforms.pdf,"By harnessing the power of PhoBERT, we aim to increase the effectiveness and accuracy of text into categories such as positive or negative, spam or not spam, and real or fake news.",,EXCLUDE,EC1: Focuses on fake news detection on social media rather than Vietnamese scam messages.
aljabrine2025towards,Q02,Google Scholar,Towards Efficient and Privacy-Preserving Cloud Computing,H Aljabrine; MM Rahman,2025,Proceedings of the IEEE/ACM 12th …,https://dl.acm.org/doi/abs/10.1145/3773276.3774872,"FL has also been applied to SMS spam. For instance, a Vietnamese-language model (PhoBERT) trained federatively on a Vietnamese SMS spam dataset achieved 99.38% accuracy",,INCLUDE,Satisfies Title and Abstract inclusion criteria (IC1-IC4)
mai2025neuesc,Q02,Google Scholar,NEU-ESC: A Comprehensive Vietnamese dataset for Educational Sentiment analysis and topic Classification toward multitask learning,PQH Mai; QH Nguyen; PG Duong; HH Nguyen,2025,arXiv preprint arXiv …,https://arxiv.org/abs/2506.23524,"PhoBERT is a pretrained model that shares a similar architecture with of phoBERT has 135 million parameters, and it comes with two different versions: phoBERT-base and phoBERT-",,EXCLUDE,EC1: Focuses on educational sentiment analysis and topic classification rather than scam detection.
tran2025exploring,Q02,Google Scholar,Exploring the potential of graph neural networks for Vietnamese sentiment analysis,KT Tran; MH Dinh; TNN Tran; VX Nguyen,2025,Tạp chí Khoa học …,https://hjs.huflit.edu.vn/index.php/hjs/article/view/266,"In finance, GNNs are utilized for fraud detection by analyzing payment networks [11]. PhoBERT model as a strong baseline for comparison against the GNN-based approaches.",,EXCLUDE,EC1: Focuses on financial payment networks and sentiment analysis using GNNs.
mane2025fake,Q02,Google Scholar,Fake review detection using random forest classifier,K Mane; S Dongre; M Madankar,2025,2025 IEEE International …,https://ieeexplore.ieee.org/abstract/document/10940605/,EUPHORIA for classification of the spam review using multi- [13] proposes the technique for detection of spam reviews on learning approaches called PhoBERT achieves significant,,EXCLUDE,EC1: Focuses on fake review detection rather than scam messages.
nguyen2025fake,Q02,Google Scholar,Fake advertisements detection using automated multimodal learning: a case study for Vietnamese real estate data: D. Nguyen et al.,D Nguyen; TT Nguyen; CV Nguyen,2025,Applied Intelligence,https://link.springer.com/article/10.1007/s10489-025-06238-2,"transformer-based language model, called PhoBERT [11], has also In this paper, we will use PhoBERT to obtain the language and our dataset, we use phoBERT [11] to generate the",,EXCLUDE,EC1: Focuses on fake advertisements in real estate data rather than scam messages.
pham2025natural,Q02,Google Scholar,Natural language processing (NLP) for hate speech detection in Vietnamese language: challenges and implementation,VC Pham; T Al-Dala'in,2025,… Conference on Advances in Computing Research,https://link.springer.com/chapter/10.1007/978-3-031-87647-9_10,"At the same time, the proposed model was compared with some models built on the BERT model such as PhoBERT, ViSoBERT or viBERT. The results showed that, in detecting hate",,EXCLUDE,EC1: Focuses on hate speech detection rather than scam message classification (phishing/smishing/fraud).
cao2025information,Q02,Google Scholar,Information extraction from heterogeneous multilingual documents for the exploitation of a global tender database,D Cao,2025,,https://theses.hal.science/tel-05456704/,Information extraction is a central task in the field of NLP. It is a branch of text mining that involves processing raw textual data to extract specific information for defined tasks. There are,,EXCLUDE,EC1: Focuses on general information extraction from multilingual tender documents rather than scam classification.
minhas2025the,Q02,Google Scholar,The syntax of emojis in X conversations: Impact of positioning on sentiment and interpretation in Vietnam and Pakistan,S Minhas,2025,Journal of Asian Pacific Communication,https://www.jbe-platform.com/content/journals/10.1075/japc.25033.min,"yet often overlooked aspect lies in their syntax, the way their positioning within a message influences how they are interpreted. Consider the following variations of the same message:",,EXCLUDE,EC1: Focuses on emoji syntax and sentiment analysis in X conversations rather than scam message detection.
